AreaCode,AreaName,PropertyValuation,AnnualRent,PredVal,PredRent,InvestmentScore,ValScore,YieldScore,RentScore,LocScore,ValDiffPct,RentDiffPct,RentalYield,LocPremium
7,The Springs,1943759,101579,1940824.51,103628.15295853569,2.017299794776175,0.0,0.0,2.017299794776175,0.0,-0.15096984759941898,2.017299794776175,5.225905063333468,-0.2665130362561652
1,Business Bay,1902426,84930,1884754.6966666668,86717.9804246018,2.1052401090330894,0.0,0.0,2.1052401090330894,0.0,-0.928882560127607,2.1052401090330894,4.464299794052437,-0.48193907965694227
4,Jlt,1717470,93624,1744471.6,96421.20394132535,5.083930368366902,2.096230695926768,0.0,2.9876996724401343,0.0,1.572173021945076,2.9876996724401343,5.451274258065643,-0.3995265597199671
4,Jlt,2637796,168886,2631462.986666667,167216.97068063106,5.136895038931557,0.0,5.136895038931557,0.0,0.0,-0.24008730520984908,-0.9882579487754718,6.402542122286939,-0.3044839800753921
5,Jvc,1242807,64041,1291339.5166666666,68435.18719637017,12.068285410016486,5.206763578111657,0.0,6.861521831904829,0.0,3.9050726835837426,6.861521831904828,5.152932032085433,-0.6178176924193635
7,The Springs,4609655,292799,4637799.9,297164.4409079532,7.163793442475738,0.8140855082068794,4.8587735704379735,1.4909343638308843,0.0,0.6105641311551596,1.4909343638308843,6.3518636427238055,-0.47935843506763465
1,Business Bay,7290781,404873,7629757.836666667,480446.9246007047,25.341109196612116,6.199186555672923,0.4758410299884274,18.666081610950766,0.0,4.649389916754692,18.666081610950766,5.553218509786538,-0.2745378605415224
3,Dubai Marina,2851976,157392,2824318.0033333334,156917.813511655,0.2864049230673106,0.0,0.2864049230673106,0.0,0.0,-0.9697836400680295,-0.30127737645179137,5.518700017110943,-0.48967547564807823
3,Dubai Marina,1610014,86563,1609708.7033333334,84388.86085828108,0.0,0.0,0.0,0.0,0.0,-0.0189623609898195,-2.511626378151075,5.376537098435169,-0.23114305491003773
6,Palm Jumeirah,1502846,97632,1506886.9866666666,98302.22003395778,6.6973839199427125,0.3585185855518199,5.652389553952324,0.6864757804385682,0.0,0.2688889391638649,0.6864757804385683,6.496474023286485,-0.5761980494542291
1,Business Bay,1516973,102088,1501840.15,97803.7853961191,6.932421345505222,0.0,6.932421345505222,0.0,0.0,-0.9975688426887026,-4.196589808675751,6.729717668013866,-0.3476003548441894
6,Palm Jumeirah,3183699,134844,3226379.533333333,139793.24085818967,5.457806621253759,1.787460993573124,0.0,3.6703456276806348,0.0,1.340595745179843,3.6703456276806343,4.235450650328438,-0.5185437319990363
6,Palm Jumeirah,8727453,382675,8492699.163333334,418813.9811458901,9.44377896279874,0.0,0.0,9.44377896279874,0.0,-2.6898321499602,9.44377896279874,4.384727136313424,-0.18865499425498822
7,The Springs,1867598,95962,1876228.1733333333,97920.6715699967,2.6572243629462005,0.616133545751162,0.0,2.0410908171950384,0.0,0.46210015931337145,2.0410908171950384,5.138257804945176,-0.35137065756237995
3,Dubai Marina,1712343,107134,1777252.9333333333,106216.45638182233,9.39010373356553,5.054278131062397,4.3358256025031325,0.0,0.0,3.7907085982967983,-0.8564448430728573,6.256573595360275,-0.4581467271764632
0,Arabian Ranches,2243541,154298,2334055.47,155686.65954910405,14.022318023092904,5.379262514034746,7.743070059406155,0.8999854496520043,0.0,4.03444688552606,0.8999854496520043,6.8774317028304806,-0.5049537566707178
2,Downtown,524770,21935,545033.2366666667,22461.465,7.548588331180921,5.148474358078573,0.0,2.4001139731023486,0.0,3.8613557685589295,2.4001139731023486,4.179926443965928,-0.3444868327342434
4,Jlt,1656693,100043,1658297.7566666666,99137.0503456552,3.269390129708332,0.12915341318853044,3.1402367165198015,0.0,0.0,0.09686505989139782,-0.9055602634315284,6.038716889610809,-0.4866201354878982
1,Business Bay,1738402,84478,1724837.2133333334,84967.5956583291,0.5795540357597212,0.0,0.0,0.5795540357597212,0.0,-0.7803020628523566,0.5795540357597212,4.859520410123781,-0.47406684082190065
2,Downtown,4494288,216343,4451762.276666666,215724.5071436438,0.0,0.0,0.0,0.0,0.0,-0.9462171390292216,-0.285885310066052,4.813732453282923,-0.2438859094903305
6,Palm Jumeirah,3508818,157922,3527050.763333333,165541.8893972431,5.517932727934518,0.6928359097311665,0.0,4.825096818203352,0.0,0.5196269322983749,4.825096818203352,4.5007179055739,-0.5393818465829436
3,Dubai Marina,1978576,102283,1966104.81,103391.84718927709,1.0840972490805807,0.0,0.0,1.0840972490805807,0.0,-0.6303113956704187,1.0840972490805807,5.16952596210608,-0.24355782961650485
1,Business Bay,1451865,81620,1344760.8633333333,82242.2880499554,1.6142767435809486,0.0,0.8518557071249314,0.7624210364560171,0.0,-7.377003830705108,0.7624210364560172,5.621734803166961,-0.22538897880902076
4,Jlt,765052,49071,774175.98,49393.61132750745,7.447746433690388,1.5901280784399807,5.200180504977429,0.6574378502729781,0.0,1.1925960588299855,0.6574378502729781,6.41407381459038,-0.40766048932787546
6,Palm Jumeirah,1788462,122346,1765790.4766666666,117608.27601951333,7.54231030090221,0.0,7.54231030090221,0.0,0.0,-1.2676547409636565,-3.8723979373961304,6.8408498475226205,-0.24753590797622982
6,Palm Jumeirah,2503198,148639,2440631.1733333333,130208.52429654835,2.5873097463692,0.0,2.5873097463692,0.0,0.0,-2.499475737303508,-12.399488494575213,5.937964156251323,-0.3342724154283814
7,The Springs,777125,35337,784409.4433333334,35410.29933718135,1.4572400911117536,1.2498106625203338,0.0,0.20742942859141972,0.0,0.9373579968902503,0.20742942859141972,4.547144925205083,-0.2762626128746418
4,Jlt,1233021,53946,1229331.21,53936.96346720059,0.0,0.0,0.0,0.0,0.0,-0.2992479446822104,-0.016751071069973165,4.375107966530983,-0.5155012155398655
6,Palm Jumeirah,5168915,211677,5216482.22,213898.39800888597,2.2764353575990697,1.2270072152472937,0.0,1.0494281423517757,0.0,0.9202554114354703,1.0494281423517757,4.0951921244593885,-0.21651758106278374
3,Dubai Marina,3298001,175746,3298004.0733333332,174609.85465130405,0.0001242503497622311,0.0001242503497622311,0.0,0.0,0.0,9.318776232167333e-05,-0.6464701038407422,5.328864363594795,-0.17763467927121912
5,Jvc,2468460,139436,2518494.316666667,134539.48252999995,3.7024546561509704,2.702592799649276,0.9998618565016945,0.0,0.0,2.026944599736957,-3.5116594494965794,5.648704050298567,-0.3218003560094447
3,Dubai Marina,1358293,86488,1360991.8366666667,88082.73090354154,7.052856981138117,0.26492434908292195,4.9440572926537305,1.8438753394014642,0.0,0.19869326181219146,1.8438753394014642,6.367403792848818,-0.5835274473462737
5,Jvc,5175237,361796,5132475.533333333,350356.1734448052,8.365817346391223,0.0,8.365817346391223,0.0,0.0,-0.8262706938187911,-3.1619549567145016,6.990906889868039,-0.09408907292236213
5,Jvc,2312402,122930,2323157.13,123942.78607694403,1.4440140691488088,0.6201418842110147,0.0,0.8238721849377941,0.0,0.46510641315826096,0.8238721849377942,5.316117180317264,-0.29634248090759385
1,Business Bay,1281002,73018,1279956.5033333334,72015.15747126596,1.2817515490096953,0.0,1.2817515490096953,0.0,0.0,-0.08161553742044009,-1.3734182376044757,5.700069164607081,-0.42841840099917416
0,Arabian Ranches,1794877,99039,1809374.8066666666,97529.49918309523,1.3588328848749498,1.0769768005768003,0.28185608429814946,0.0,0.0,0.8077326004326002,-1.5241478780124649,5.5178711410308345,-0.3087395987975552
2,Downtown,4805237,214428,4781065.36,216029.5774479434,0.746906862883294,0.0,0.0,0.746906862883294,0.0,-0.5030270099060601,0.7469068628832939,4.462381356008039,-0.18050866212662708
4,Jlt,1863163,80046,1880751.77,83524.51243689489,5.60434505742472,1.2587032553423056,0.0,4.3456418020824135,0.0,0.9440274415067291,4.3456418020824135,4.29624246509833,-0.43039533940577646
7,The Springs,6318866,430613,6403089.57,420240.71790387284,9.176096012028422,1.777187446819314,7.3989085652091084,0.0,0.0,1.3328905851144857,-2.4087247937538265,6.814719603169303,-0.28922435766032906
7,The Springs,5225239,292351,5290234.85,289721.3903309371,2.363528751193181,1.658510420926829,0.7050183302663521,0.0,0.0,1.2438828156951218,-0.8994700442491701,5.594978526341092,-0.20173838868356397
1,Business Bay,2202260,116306,2191871.15,115487.52015775125,0.0,0.0,0.0,0.0,0.0,-0.4717358531690215,-0.7037296805399129,5.281211119486346,-0.33945926893535505
3,Dubai Marina,803197,49618,790406.6533333333,49803.80945902311,4.276698089896995,0.0,3.90221814507231,0.37447994482468483,0.0,-1.5924295865978928,0.37447994482468483,6.177562914204112,-0.4533338520436204
1,Business Bay,933605,65167,931684.91,65039.16965925089,8.306766678663173,0.0,8.306766678663173,0.0,0.0,-0.205664065638034,-0.1961580872974223,6.980146850113271,-0.4168965732367067
4,Jlt,778839,51939,839874.3766666667,53320.760771721485,19.707259594679815,10.448950581856105,6.597955960740525,2.660353052083184,0.0,7.836712936392079,2.660353052083184,6.668772365020241,-0.5226727117834031
1,Business Bay,954419,59101,953471.83,58790.09509000755,3.9833892363243963,0.0,3.9833892363243963,0.0,0.0,-0.09924048033411342,-0.5260569364180848,6.1923536727579815,-0.5078477470530977
7,The Springs,376734,21171,380249.66,21651.368741702743,4.3534748617969505,1.2442589908706494,0.8402217671865476,2.268994103739753,0.0,0.933194243152987,2.268994103739753,5.619614900699167,-0.6163827381547096
2,Downtown,1912308,121605,1924547.52,122244.20323265334,6.277345008872845,0.8533855424962938,4.898320526650934,0.5256389397256175,0.0,0.6400391568722203,0.5256389397256175,6.3590697732792,-0.4527691410284188
2,Downtown,457646,20157,473390.79,20467.818713924964,6.129170606181005,4.58718164986328,0.0,1.5419889563177256,0.0,3.44038623739746,1.5419889563177256,4.404496051533282,-0.5790370755828811
1,Business Bay,1788551,91141,1862486.2033333334,91757.77178281247,6.188462095031047,5.511739453396137,0.0,0.6767226416349099,0.0,4.133804590047103,0.6767226416349099,5.095801014340659,-0.46045422922347934
1,Business Bay,2017232,90129,2049981.23,91366.68076284621,3.5378640823190266,2.1646315346970493,0.0,1.3732325476219773,0.0,1.6234736510227867,1.3732325476219773,4.467954107410551,-0.3466574611764126
3,Dubai Marina,493371,30687,495878.95666666667,30902.879038600287,5.515620331808413,0.6777743771365199,4.134359010362291,0.7034869443096017,0.0,0.50833078285239,0.7034869443096017,6.219862942896928,-0.4946652528869554
1,Business Bay,1958417,114643,1970207.4533333334,115411.23604701449,3.5985840521254246,0.8027199745735709,2.1257524728184705,0.670111604733383,0.0,0.6020399809301782,0.6701116047333829,5.853860541447506,-0.3031826734202361
5,Jvc,593431,32365,605531.8366666667,38314.088758898506,21.10008293647171,2.7188415989203287,0.0,18.381241337551383,0.0,2.0391311991902463,18.381241337551383,5.453877535888756,-0.2551640707440491
3,Dubai Marina,1176485,59298,1191879.3166666667,59805.23068384341,2.6000604161367247,1.7446678500410575,0.0,0.8553925660956672,0.0,1.308500887530793,0.8553925660956672,5.040268256713856,-0.5678863619791543
0,Arabian Ranches,1248830,53242,1249598.0666666667,55281.954287678614,3.913479558249498,0.08200386673036908,0.0,3.831475691519129,0.0,0.06150290004777681,3.831475691519129,4.263350496064317,-0.35856067429278493
7,The Springs,2027211,93662,2008531.4633333334,93865.72339630908,0.21750912462800698,0.0,0.0,0.21750912462800698,0.0,-0.9214401789782427,0.21750912462800698,4.6202393337447365,-0.4065858703310201
2,Downtown,2625986,114365,2650098.8,115943.49549533961,2.6045432925878975,1.2243172659717056,0.0,1.3802260266161919,0.0,0.9182379494787791,1.380226026616192,4.355126036467826,-0.23643441716977676
0,Arabian Ranches,1733363,120605,1696385.4733333334,118621.02796141646,8.184466571683261,0.0,8.184466571683261,0.0,0.0,-2.1332823342062,-1.6450164077638065,6.957861682751969,-0.567575311269069
4,Jlt,6353967,377978,6120961.3,352872.8555507763,2.646190062301145,0.0,2.646190062301145,0.0,0.0,-3.6670901816141037,-6.641959174667231,5.948693155000647,-0.3359403715138124
2,Downtown,4128577,190265,4152775.006666667,190964.85562982946,1.1493121690015689,0.7814801295673813,0.0,0.36783203943418763,0.0,0.586110097175536,0.36783203943418763,4.608488590620933,-0.22991411099677028
1,Business Bay,1544775,96199,1583716.79,96668.17588961835,8.024484641862822,3.3611617657371924,4.175608981367528,0.487713894758101,0.0,2.5208713243028944,0.487713894758101,6.227379391820816,-0.3775814540409016
5,Jvc,1946377,88940,1933331.7966666666,93831.31195540604,5.49956370070389,0.0,0.0,5.49956370070389,0.0,-0.6702300393671611,5.49956370070389,4.569515566614279,-0.23057654308201625
6,Palm Jumeirah,1085769,66969,1074039.9166666667,66713.8897552003,3.8491145872534998,0.0,3.8491145872534998,0.0,0.0,-1.0802558678073564,-0.3809378142120927,6.167886539402027,-0.44449464796547966
3,Dubai Marina,2263784,150488,2246649.68,147520.27114436726,6.481931308696744,0.0,6.481931308696744,0.0,0.0,-0.756888466390779,-1.972070102355497,6.647630692680926,-0.258545245371239
3,Dubai Marina,1829202,116578,1819578.7966666666,115170.95533515654,4.975656072844343,0.0,4.975656072844343,0.0,0.0,-0.526087514300409,-1.206955570385029,6.37316163004414,-0.47280380545703005
2,Downtown,1513988,104206,1507031.4633333334,101148.05547430165,7.772978341227704,0.0,7.772978341227704,0.0,0.0,-0.45948426715843343,-2.9345186704204607,6.882881502363294,-0.3278981803854294
4,Jlt,5016137,236442,5033690.676666667,234615.57985288947,0.46659216489147604,0.46659216489147604,0.0,0.0,0.0,0.349944123668607,-0.772460115846818,4.713627239447408,-0.11928811577666143
6,Palm Jumeirah,1067460,63618,1082324.3233333332,66017.79168363131,8.33574594290153,1.8566595261440861,2.706896653433686,3.7721897633237584,0.0,1.3924946446080646,3.7721897633237584,5.959754932269125,-0.5715496893747807
5,Jvc,572592,34925,553752.8,34926.31732823658,3.4773451820170758,0.0,3.473573304460648,0.0037718775564277674,0.0,-3.2901612317321853,0.0037718775564277674,6.0994565065526585,-0.35688920041748395
2,Downtown,5478794,229823,5408970.06,231057.38876419186,0.5371041036762445,0.0,0.0,0.5371041036762445,0.0,-1.2744399588668676,0.5371041036762445,4.194773521326043,-0.13990619546214123
6,Palm Jumeirah,2714327,147957,2680970.7933333335,141484.24590764553,0.0,0.0,0.0,0.0,0.0,-1.2288941850656367,-4.374753538091792,5.450964456382742,-0.22027719321318273
4,Jlt,977145,44759,1032784.2266666667,45329.91594444444,8.867613844831524,7.592080556678443,0.0,1.2755332881530812,0.0,5.694060417508832,1.2755332881530812,4.580589370052551,-0.511995108882508
3,Dubai Marina,2036991,123646,2036087.0933333333,120563.31063079677,3.3120912978183092,0.0,3.3120912978183092,0.0,0.0,-0.04437460286602812,-2.493157376060068,6.070031728171602,-0.3653909344630444
4,Jlt,3737498,242992,3731541.54,246330.7106285103,7.053761801911362,0.0,5.679761576179525,1.3740002257318378,0.0,-0.15937025250581974,1.3740002257318378,6.50146167302297,-0.47974104129674866
6,Palm Jumeirah,2937868,163440,3131333.44,173249.6304475895,15.31300418164172,8.780310075197384,0.5307175721874199,6.001976534256915,0.0,6.585232556398039,6.001976534256915,5.5632179526105325,-0.5519655147225719
0,Arabian Ranches,506671,26188,513788.0966666667,26356.14383838384,2.51496860801119,1.8729041571793605,0.0,0.6420644508318294,0.0,1.4046781178845205,0.6420644508318294,5.1686400050525885,-0.39454986491518085
3,Dubai Marina,4424510,200210,4442632.71,203388.75295733407,2.1338402171341793,0.546130833320148,0.0,1.5877093838140315,0.0,0.40959812499011106,1.5877093838140315,4.525020849766415,-0.3064541053748161
0,Arabian Ranches,6312389,314484,6327414.29,320297.3636676623,2.1659118027063506,0.3173714420958539,0.0,1.8485403606104966,0.0,0.2380285815718904,1.8485403606104966,4.982012356969762,-0.4188480107663112
3,Dubai Marina,4248508,245685,4260104.546666667,246758.28322523925,2.5368638726508186,0.36394099345517267,1.7360694997710764,0.43685337942456987,0.0,0.2729557450913795,0.43685337942456987,5.782853651211202,-0.22168994103981887
3,Dubai Marina,471927,25122,479395.55666666664,24805.041944444445,2.1100881186190925,2.1100881186190925,0.0,0.0,0.0,1.5825660889643192,-1.2616752470167776,5.323280931160963,-0.4999950320145382
3,Dubai Marina,587163,35893,596133.8333333334,35714.41260569985,5.584745503817988,2.037102322712971,3.5476431811050175,0.0,0.0,1.5278267420347282,-0.4975549391250376,6.1129533025752645,-0.5743546173762355
4,Jlt,576671,29847,587505.0833333334,30194.37295093795,3.668816990848942,2.504971542603061,0.0,1.1638454482458813,0.0,1.8787286569522956,1.1638454482458813,5.175741453965952,-0.5975672727428515
6,Palm Jumeirah,5609842,343919,5612239.1033333335,342877.74921285466,3.701659540404372,0.056973757510069084,3.644685782894303,0.0,0.0,0.04273031813255181,-0.30276047183939875,6.130636121302525,-0.22303728008277024
6,Palm Jumeirah,926869,46846,943037.1366666667,47432.75659353949,3.5783650559724713,2.325842762629414,0.0,1.2525222933430573,0.0,1.7443820719720604,1.2525222933430575,5.05422017566668,-0.4345977758910824
6,Palm Jumeirah,3786800,211994,3891190.58,210659.21659640365,4.398490318019186,3.6755952255202304,0.7228950924989556,0.0,0.0,2.756696419140173,-0.6296326328086389,5.598235977606422,-0.16653577827189214
7,The Springs,1180916,66527,1193411.6166666667,66451.46201671475,2.3273066726954132,1.4108388930476226,0.9164677796477905,0.0,0.0,1.058129169785717,-0.1135448513915382,5.633508225817924,-0.30396274692459724
1,Business Bay,1393769,89789,1396815.44,90823.38777691072,6.797838527812498,0.2914342333629121,5.354383694030025,1.1520206004195617,0.0,0.21857567502218406,1.1520206004195617,6.442172268144865,-0.5880934642888532
7,The Springs,1827292,89071,1861141.0233333334,90786.76000891464,4.39616963645266,2.4698860998193632,0.0,1.9262835366332967,0.0,1.8524145748645224,1.9262835366332967,4.874480925872822,-0.4439601092814307
6,Palm Jumeirah,1346121,90233,1362441.05,92100.17249950416,10.472599404812627,1.616501537875624,6.786818889728933,2.0692789772080706,0.0,1.212376153406718,2.0692789772080706,6.7031864148913805,-0.6074941898062411
5,Jvc,1554119,87580,1561529.42,87946.86670535037,1.9812186822453748,0.6357659870318746,0.9265594486385126,0.41889324657498755,0.0,0.476824490273906,0.41889324657498755,5.6353471001898825,-0.47386011715559917
2,Downtown,639929,42585,629774.24,42694.54136519037,6.777652729445581,0.0,6.520422800620002,0.2572299288255788,0.0,-1.5868572919808306,0.2572299288255788,6.654644499624177,-0.5733334674789954
7,The Springs,2048473,119092,2005163.41,116317.72912929601,1.9053329883863217,0.0,1.9053329883863217,0.0,0.0,-2.1142377761386206,-2.3295190866758353,5.813696348450772,-0.48404580931965013
6,Palm Jumeirah,4023809,170617,3979362.1433333335,171907.90809016852,0.75661164489384,0.0,0.0,0.75661164489384,0.0,-1.104596581663455,0.75661164489384,4.240186350793489,-0.07792191248010549
4,Jlt,749548,37008,752597.4533333334,37296.32192082918,1.321531939695416,0.5424519547484383,0.0,0.7790799849469777,0.0,0.4068389660613287,0.7790799849469777,4.937375591689925,-0.29945205081157356
5,Jvc,4328173,250727,4360210.04,253199.88102935444,3.7644518798592475,0.9869303591453803,1.7912372237077856,0.9862842970060813,0.0,0.7401977693590353,0.9862842970060813,5.792906152318773,-0.2175033502635031
4,Jlt,4215953,267767,4428698.143333334,276834.41157924477,14.970137707621479,6.7282579077876665,4.855573205203118,3.3863065946306934,0.0,5.04619343084075,3.386306594630694,6.3512804815423705,-0.5410580622140455
4,Jlt,1312615,62792,1279255.4033333333,66108.352415934,5.281488750054148,0.0,0.0,5.281488750054148,0.0,-2.5414608751741126,5.281488750054149,4.783733234802284,-0.2953731459883979
1,Business Bay,1557179,92071,1603372.78,93954.90944809064,8.450034790872891,3.9553388959565154,2.4485473268649427,2.0461485680514335,0.0,2.9665041719673866,2.0461485680514335,5.912679274508583,-0.44931497564261846
1,Business Bay,980943,59352,978771.9666666667,60013.055433932146,4.318714417405543,0.0,3.2049264508127644,1.1137879665927788,0.0,-0.22132104855565773,1.1137879665927788,6.050504463562103,-0.5357893618515324
7,The Springs,542190,30329,556380.0533333333,29700.186756049505,4.188090858482652,3.4895647487248245,0.6985261097578271,0.0,0.0,2.6171735615436185,-2.0733068810395836,5.59379553293126,-0.5928586910262856
0,Arabian Ranches,4157760,257903,4142671.8266666667,258831.33267442355,4.4013935018357735,0.0,4.041439304163179,0.35995419767259507,0.0,-0.3628918776777241,0.35995419767259507,6.202931386130993,-0.18921939982063862
1,Business Bay,2230890,112761,2223785.0366666666,112773.71467080114,0.011275769815044516,0.0,0.0,0.011275769815044516,0.0,-0.3184811144132332,0.011275769815044516,5.054529806489787,-0.3465986196448958
4,Jlt,649636,28517,646242.4633333334,28988.521075396824,1.6534736311562368,0.0,0.0,1.6534736311562368,0.0,-0.5223750941552844,1.6534736311562368,4.389688995068007,-0.27502390890625905
2,Downtown,3473174,145427,3439439.6666666665,149060.74257998483,2.4986712095998875,0.0,0.0,2.4986712095998875,0.0,-0.9712825597949739,2.4986712095998875,4.187149851979774,-0.43615731371519484
7,The Springs,411467,23132,402574.39,23708.23708561809,3.343493147829546,0.0,0.8524111591641054,2.4910819886654405,0.0,-2.161196402141602,2.4910819886654405,5.621836016011004,-0.5882252002538157
7,The Springs,1406366,83271,1408711.6133333333,84764.71975999196,4.510424143889854,0.2223805499026838,2.4942381154989093,1.7938054784882613,0.0,0.16678541242701286,1.7938054784882613,5.921004916216689,-0.5712989900405525
5,Jvc,4812402,192973,4800319.56,194378.42368085624,0.7283006849954355,0.0,0.0,0.7283006849954355,0.0,-0.25106880098546236,0.7283006849954355,4.0099102277823,-0.2985884115526827
6,Palm Jumeirah,1957310,95318,1976873.26,101131.77110052417,7.432005332969599,1.332663025615088,0.0,6.099342307354511,0.0,0.999497269211316,6.099342307354511,4.869846881689666,-0.3152146435130724
1,Business Bay,504185,23033,501405.7866666667,23086.11076984127,0.23058555047657997,0.0,0.0,0.23058555047657997,0.0,-0.5512288809332524,0.23058555047657997,4.568362803336077,-0.4502374821601446
5,Jvc,1395836,88821,1384758.19,89052.32811313552,5.181887593767099,0.0,4.921444553117345,0.26044304064975393,0.0,-0.7936326330600483,0.26044304064975393,6.3632833656676,-0.6101556433180153
5,Jvc,897120,60591,911423.91,60724.549473304476,9.411697308000287,2.1259006598894286,7.065385244924782,0.22041140318607735,0.0,1.5944254949170715,0.22041140318607735,6.753945960406635,-0.4363208373235212
5,Jvc,2340126,101069,2340066.91,107601.54421898587,6.463449939136503,0.0,0.0,6.463449939136503,0.0,-0.0025250777094844887,6.4634499391365035,4.318955475047071,-0.2912028753651331
6,Palm Jumeirah,1926884,85013,1925891.39,86614.68980972312,1.8840528033631525,0.0,0.0,1.8840528033631525,0.0,-0.05151373928062626,1.8840528033631527,4.411941767122463,-0.39246133032283725
1,Business Bay,4756515,225027,4784071.94,231480.91630317734,3.6405317169158415,0.7724686386286432,0.0,2.8680630782871983,0.0,0.5793514789714824,2.8680630782871988,4.730921693719036,-0.4949242750450351
5,Jvc,1990423,96559,2018964.9966666666,97443.74410689362,2.828228238125043,1.911955175133901,0.0,0.9162730629911421,0.0,1.4339663813504258,0.9162730629911421,4.851179874830627,-0.38502364392765487
6,Palm Jumeirah,4346824,297796,4300522.906666666,294605.7138659092,7.597393750648617,0.0,7.597393750648617,0.0,0.0,-1.0651706471974418,-1.0712991894084536,6.850886992434016,-0.31965024794715746
4,Jlt,502031,24244,517637.21,24181.585697210194,4.144819742207161,4.144819742207161,0.0,0.0,0.0,3.1086148066553703,-0.2574422652607088,4.829183855180258,-0.35755837689901293
1,Business Bay,841386,56122,823864.5466666666,56196.93174521773,6.739222456258295,0.0,6.605706642107467,0.13351581415082756,0.0,-2.0824512570132336,0.13351581415082756,6.670184671482531,-0.3753559495648423
6,Palm Jumeirah,2249700,111988,2263111.9833333334,113251.67931538487,1.9232961865540419,0.7948901828885864,0.0,1.1284060036654555,0.0,0.5961676371664398,1.1284060036654555,4.977908165533182,-0.3854523717233366
1,Business Bay,5310443,221074,5430404.893333334,223210.70676017427,3.978486549441986,3.011974539809793,0.0,0.9665120096321931,0.0,2.258980904857345,0.9665120096321931,4.163004856656968,-0.275054953848486
7,The Springs,2066210,86345,2049240.5133333334,88057.90327714341,1.9837897702743805,0.0,0.0,1.9837897702743805,0.0,-0.8212856711886293,1.9837897702743807,4.178907274671984,-0.343788714487379
2,Downtown,1872556,79760,1883896.5666666667,85599.45567365199,8.128776278684136,0.807492836291974,0.0,7.321283442392161,0.0,0.6056196272189804,7.321283442392161,4.259418676931424,-0.27562498685566983
6,Palm Jumeirah,3916844,264044,3933093.4,257712.89802555784,7.548821852849633,0.5531460192610822,6.9956758335885505,0.0,0.0,0.4148595144458116,-2.3977450631115134,6.7412437156036855,-0.08602683517164922
5,Jvc,375571,23507,377170.2033333333,23951.741833333333,6.80885387617167,0.5677411491065814,4.349157848376471,1.891954878688618,0.0,0.42580586182993607,1.8919548786886182,6.259002958162371,-0.5988355743161837
7,The Springs,3204430,130524,3196215.966666667,136462.69526300265,4.549887578531649,0.0,0.0,4.549887578531649,0.0,-0.25633367972878823,4.549887578531649,4.07323611375502,-0.19016389802389977
6,Palm Jumeirah,768194,37562,770883.94,37384.69914437416,0.46688553499071744,0.46688553499071744,0.0,0.0,0.0,0.35016415124303807,-0.47202187217358715,4.889650270634761,-0.4113235659342559
4,Jlt,5837279,341912,5905348.556666667,341770.12993930356,3.6999274318398605,1.5548238980677276,2.145103533772133,0.0,0.0,1.1661179235507957,-0.04149315048797387,5.857386635108584,-0.38993996599128933
0,Arabian Ranches,1869986,127485,1891535.5166666666,126257.77897791575,8.950305989528522,1.5365189305635873,7.413787058964934,0.0,0.0,1.1523891979226906,-0.962639543541792,6.817430718732654,-0.43327488285076576
1,Business Bay,7450649,325453,7371226.3,330039.638843744,1.4093091302719605,0.0,0.0,1.4093091302719605,0.0,-1.0659836478674567,1.4093091302719605,4.368116119817214,-0.3056260037196358
4,Jlt,907978,43835,930263.92,44559.09743854292,4.924478437728882,3.2726079266237793,0.0,1.6518705111051029,0.0,2.4544559449678345,1.6518705111051029,4.827760143968246,-0.587833716815176
2,Downtown,863062,51214,868463.7666666667,51156.01240200905,3.4000035667921527,0.8345119534350519,2.565491613357101,0.0,0.0,0.625883965076289,-0.11322606707335577,5.933988519944107,-0.44777618103584826
4,Jlt,611219,32613,614936.17,36527.298564454075,12.813140384723651,0.8108757526625845,0.0,12.002264632061067,0.0,0.6081568144969384,12.002264632061065,5.335730728265974,-0.2811086163064671
4,Jlt,1227166,55006,1241400.44,55733.42078163193,2.86903114851137,1.5465921752503946,0.0,1.3224389732609756,0.0,1.159944131437796,1.3224389732609756,4.482360169691794,-0.374597930638216
4,Jlt,755764,34882,740235.85,35040.421298655034,0.45416346154186615,0.0,0.0,0.45416346154186615,0.0,-2.0546294875119777,0.45416346154186615,4.6154619696095605,-0.47884024842318595
5,Jvc,3736256,258192,3750804.94,261651.94502793835,9.78352330787214,0.5191985417130569,7.924258060785429,1.3400667053736544,0.0,0.3893989062847927,1.3400667053736544,6.910447249867247,-0.499610124663908
0,Arabian Ranches,5012061,246806,4962544.666666667,239209.2280792485,0.0,0.0,0.0,0.0,0.0,-0.9879435492371904,-3.078033727199294,4.924241744064966,-0.2929194651735686
7,The Springs,5379525,338979,5355978.283333333,335164.8403849607,4.581179405937807,0.0,4.581179405937807,0.0,0.0,-0.4377099589028175,-1.1251905324634568,6.301281246950243,-0.17237030568219547
1,Business Bay,2184992,146948,2165468.3133333335,142278.2049948915,6.908361470976391,0.0,6.908361470976391,0.0,0.0,-0.8935358420839312,-3.177855435329839,6.725333548131984,-0.23861141417788267
0,Arabian Ranches,2631515,163800,2625324.1533333333,157936.37422742927,4.160088288388304,0.0,4.160088288388304,0.0,0.0,-0.23525789010006323,-3.579747113901542,6.224551256595536,-0.26189073996840817
