AreaCode,AreaName,PropertyValuation,AnnualRent,PredVal,PredRent,InvestmentScore,ValScore,YieldScore,RentScore,LocScore,ValDiffPct,RentDiffPct,RentalYield,LocPremium,Opportunity_Type
1,Business Bay,1023788,53615,1025724.9333333333,53574.975,0.25225708621099274,0.25225708621099274,0.0,0.0,0.0,0.18919281465824456,-0.07465261587242648,5.236924050682368,-0.6584386478603561,Undervalued
5,Jvc,3872478,244053,3916610.22,240885.97,1.5195169604578846,1.5195169604578846,0.0,0.0,0.0,1.1396377203434134,-1.297681241369702,6.3022436796283925,-0.5056503615608876,Undervalued
6,Palm Jumeirah,5990359,247841,5944094.89,250208.115,0.9550941934546707,0.0,0.0,0.9550941934546707,0.0,-0.7723094726042352,0.9550941934546707,4.1373313352338315,-0.3440117860798175,Rental Upside
2,Downtown,1812607,113676,1803999.9133333333,112395.725,0.0,0.0,0.0,0.0,0.0,-0.47484571485527033,-1.12624916429149,6.271409080953566,-0.5762349681643102,Balanced
5,Jvc,5021514,337975,5050308.78,339349.495,1.1712564096097668,0.7645710038844927,0.0,0.4066854057252742,0.0,0.5734282529133695,0.4066854057252742,6.7305398332056825,-0.30951774812951915,Undervalued
2,Downtown,4854510,214304,4887070.163333333,215846.495,1.614062744392049,0.8942931647295155,0.0,0.7197695796625334,0.0,0.6707198735471366,0.7197695796625333,4.414534113638657,-0.29916084562437706,Undervalued
4,Jlt,4235702,291203,4223136.7,287764.355,0.0,0.0,0.0,0.0,0.0,-0.29665212519671624,-1.180841200125005,6.8749642916333595,-0.3667252430286603,Balanced
0,Arabian Ranches,4810692,230958,4769741.776666666,235877.84,2.130188172741363,0.0,0.0,2.130188172741363,0.0,-0.8512335300895093,2.130188172741363,4.80093092636153,-0.6259076826707317,Rental Upside
2,Downtown,4530132,273011,4531086.393333334,269706.52,0.028090228815511913,0.028090228815511913,0.0,0.0,0.0,0.021067671611633934,-1.2103834644025264,6.026557283540523,-0.38156372937663874,Undervalued
1,Business Bay,4812812,317960,4773356.77,306090.6,0.0,0.0,0.0,0.0,0.0,-0.8197957867458867,-3.7329852811674495,6.60653272972225,-0.5619365797405685,Balanced
6,Palm Jumeirah,3056666,138203,3024060.26,140282.08,1.5043667648314343,0.0,0.0,1.5043667648314343,0.0,-1.066709283906067,1.5043667648314343,4.521364126796974,-0.5689723637618018,Rental Upside
3,Dubai Marina,1050923,52208,1090097.5033333334,54343.44,9.060425455905087,4.970171088758285,0.0,4.090254367146802,0.0,3.727628316568713,4.090254367146802,4.967823522750954,-0.6405997825642809,Undervalued
5,Jvc,6797328,354157,6724615.24,358273.195,1.162251487334715,0.0,0.0,1.162251487334715,0.0,-1.0697256333665195,1.162251487334715,5.210238493714001,-0.41345650108238263,Rental Upside
0,Arabian Ranches,1032586,55109,1046161.6033333334,55191.835,1.9032697389773183,1.7529585375401682,0.0,0.15031120143715024,0.0,1.314718903155126,0.15031120143715024,5.336988880345076,-0.4605908725745711,Undervalued
1,Business Bay,4201846,232202,4202202.963333333,234655.53,1.0679632231621774,0.011327190742129725,0.0,1.0566360324200477,0.0,0.008495393056597293,1.0566360324200477,5.526190155469762,-0.4260212279166179,Rental Upside
6,Palm Jumeirah,1506196,88693,1495226.4533333334,88064.68,0.0,0.0,0.0,0.0,0.0,-0.7282947681886442,-0.7084211831824462,5.888543058141171,-0.6206581720240498,Balanced
1,Business Bay,3623368,207433,3867224.283333333,215855.01,13.033577405474787,8.973466429882665,0.0,4.060110975592123,0.0,6.730099822411999,4.060110975592123,5.724867029791067,-0.40690405448761013,Undervalued
1,Business Bay,3649691,222727,3787047.0433333335,222310.125,5.017997170475837,5.017997170475837,0.0,0.0,0.0,3.763497877856878,-0.18716859653297535,6.102626222329507,-0.3948839644736315,Undervalued
3,Dubai Marina,1251650,78106,1268030.0133333334,80771.1,5.157055993441361,1.7448981566554467,0.0,3.412157836785914,0.0,1.308673617491585,3.412157836785914,6.240242879399193,-0.6174845239627896,Rental Upside
4,Jlt,3659921,179851,3607731.3533333335,174434.46,0.0,0.0,0.0,0.0,0.0,-1.4259774095306017,-3.0116818922330193,4.914067817310811,-0.23706766856326256,Balanced
0,Arabian Ranches,2379461,155953,2368628.546666667,156247.26,0.18868505254788898,0.0,0.0,0.18868505254788898,0.0,-0.45524819836648445,0.18868505254788898,6.5541313768118075,-0.3965465427519764,Rental Upside
6,Palm Jumeirah,2598074,155011,2572774.8366666664,172853.775,11.510650857035948,0.0,0.0,11.510650857035948,0.0,-0.973766079539442,11.51065085703595,5.9663812501106595,-0.5946343409993796,Rental Upside
3,Dubai Marina,452522,22352,449552.7733333333,23295.495,4.221076413743733,0.0,0.0,4.221076413743733,0.0,-0.6561507875123604,4.221076413743733,4.939428359284189,-0.6353814604199848,Rental Upside
1,Business Bay,4999846,290985,4944238.413333333,288093.355,0.0,0.0,0.0,0.0,0.0,-1.1121859886617889,-0.9937436637627433,5.819879252280971,-0.5738663375530688,Balanced
4,Jlt,2112618,86827,2097116.0933333333,95530.015,10.02339709998042,0.0,0.0,10.02339709998042,0.0,-0.7337770797497103,10.02339709998042,4.109924274052385,-0.5577121515973298,Rental Upside
4,Jlt,1668036,86576,1677822.0866666667,90429.24,5.232946514611845,0.7822442414645463,0.0,4.450702273147298,0.0,0.5866831810984097,4.450702273147298,5.19029565309142,-0.5159755998493338,Rental Upside
5,Jvc,10388093,428120,9619108.816666666,422399.435,0.0,0.0,0.0,0.0,0.0,-7.402553898326994,-1.3362059702887046,4.12125690441932,-0.24047574015281736,Balanced
6,Palm Jumeirah,902660,55163,929649.3933333333,54083.585,3.9866458885713056,3.9866458885713056,0.0,0.0,0.0,2.9899844164284795,-1.9567735619890159,6.111160348303902,-0.5810782488831722,Undervalued
4,Jlt,4146284,193577,3949463.6133333333,181753.665,0.0,0.0,0.0,0.0,0.0,-4.746910406201474,-6.107820143922052,4.6686864672077455,-0.22584636047600581,Balanced
7,The Springs,1022660,45515,1031312.2133333334,47573.555,5.650872126955902,1.1280664584949545,0.0,4.522805668460948,0.0,0.8460498438712158,4.522805668460948,4.4506483093110125,-0.5961924094272224,Rental Upside
2,Downtown,1549395,100712,1542642.97,100841.535,0.12861923107475126,0.0,0.0,0.12861923107475126,0.0,-0.43578493541027485,0.12861923107475126,6.500085517250281,-0.637964477876303,Rental Upside
5,Jvc,969416,56207,979936.1833333333,56539.88,2.039183861277137,1.4469444604907626,0.0,0.5922394007863743,0.0,1.085208345368072,0.5922394007863743,5.798026853280739,-0.359517807007128,Undervalued
5,Jvc,4608759,294216,4553822.5633333335,290612.11,0.0,0.0,0.0,0.0,0.0,-1.192000637626453,-1.224912989096451,6.383844327724665,-0.38823245046677335,Balanced
2,Downtown,7620845,420143,7544127.6866666665,416446.12,0.0,0.0,0.0,0.0,0.0,-1.0066772560435682,-0.8799099354267487,5.513076305842725,-0.2752310403908731,Balanced
7,The Springs,5091465,310219,5169053.533333333,347084.035,13.915410383184913,2.031858763200329,0.0,11.883551619984583,0.0,1.5238940724002465,11.883551619984583,6.0929221746589635,-0.26857884905862006,Rental Upside
7,The Springs,1943759,101579,1937201.3433333333,102325.72,0.7351125724805335,0.0,0.0,0.7351125724805335,0.0,-0.33736984197458303,0.7351125724805335,5.225905063333468,-0.3879818636874922,Rental Upside
1,Business Bay,1902426,84930,1885382.3466666667,85344.675,0.4882550335570504,0.0,0.0,0.4882550335570504,0.0,-0.8958904752843644,0.4882550335570504,4.464299794052437,-0.5677323597595216,Rental Upside
4,Jlt,1717470,93624,1743927.47,96439.2,5.060909241854562,2.053987939624368,0.0,3.0069213022301944,0.0,1.540490954718276,3.0069213022301944,5.451274258065643,-0.49896773359193236,Rental Upside
4,Jlt,2637796,168886,2621842.046666667,165486.655,0.0,0.0,0.0,0.0,0.0,-0.604821348327662,-2.0128044953400526,6.402542122286939,-0.41966464391258995,Balanced
5,Jvc,1242807,64041,1292792.3733333333,66626.68,9.400170336400777,5.362631884471554,0.0,4.037538451929222,0.0,4.021973913353666,4.037538451929222,5.152932032085433,-0.6811088469476825,Undervalued
7,The Springs,4609655,292799,4653682.326666667,297523.12,2.8869159413810697,1.2734814692688028,0.0,1.6134344721122669,0.0,0.9551111019516022,1.6134344721122666,6.3518636427238055,-0.5655790818280755,Rental Upside
1,Business Bay,7290781,404873,7842644.3,409115.88,11.140393794043664,10.092440485228305,0.0,1.047953308815358,0.0,7.569330363921228,1.047953308815358,5.553218509786538,-0.3946777400235778,Undervalued
3,Dubai Marina,2851976,157392,2831013.5833333335,158141.77,0.47637109891226337,0.0,0.0,0.47637109891226337,0.0,-0.7350137822571617,0.47637109891226337,5.518700017110943,-0.5741875728584749,Rental Upside
3,Dubai Marina,1610014,86563,1598669.7366666666,89133.295,2.9692767117590635,0.0,0.0,2.9692767117590635,0.0,-0.7046065023865272,2.9692767117590635,5.376537098435169,-0.35846931454227626,Rental Upside
6,Palm Jumeirah,1502846,97632,1506351.6733333333,106193.51,9.080189087514036,0.3110252887595349,0.0,8.769163798754501,0.0,0.23326896656965115,8.769163798754501,6.496474023286485,-0.6463816089999208,Rental Upside
1,Business Bay,1516973,102088,1485093.1933333334,89862.89,0.0,0.0,0.0,0.0,0.0,-2.10154080966943,-11.975070527388135,6.729717668013866,-0.45564074796747644,Balanced
6,Palm Jumeirah,3183699,134844,3232397.37,141522.95,6.9925819750866305,2.0394880294902293,0.0,4.953093945596401,0.0,1.5296160221176722,4.953093945596401,4.235450650328438,-0.5982751126837571,Rental Upside
6,Palm Jumeirah,8727453,382675,8449575.713333333,386014.115,0.8725720258705143,0.0,0.0,0.8725720258705143,0.0,-3.183944808028953,0.8725720258705143,4.3847271363134235,-0.32301747288320937,Rental Upside
7,The Springs,1867598,95962,1889890.54,98040.475,3.757465700270984,1.5915302258123385,0.0,2.165935474458646,0.0,1.193647669359254,2.165935474458646,5.138257804945176,-0.45878667114945526,Rental Upside
3,Dubai Marina,1712343,107134,1749570.6833333333,109227.81,4.853155743396332,2.898771514300063,0.0,1.9543842290962696,0.0,2.1740786357250474,1.9543842290962696,6.256573595360275,-0.5478801306902147,Undervalued
0,Arabian Ranches,2243541,154298,2321419.51,155755.745,5.573068638981699,4.628309147607867,0.0,0.944759491373832,0.0,3.4712318607059007,0.944759491373832,6.8774317028304806,-0.5869357000096485,Undervalued
2,Downtown,524770,21935,548930.2833333333,24490.7,17.78987658680704,6.138634279991444,0.0,11.651242306815595,0.0,4.603975709993583,11.651242306815595,4.179926443965928,-0.45304283949290614,Rental Upside
4,Jlt,1656693,100043,1651119.38,99893.255,0.0,0.0,0.0,0.0,0.0,-0.3364304672018359,-0.1496806373259452,6.038716889610809,-0.5716382111341849,Balanced
1,Business Bay,1738402,84478,1737724.71,84160.08,0.0,0.0,0.0,0.0,0.0,-0.038960493602747656,-0.376334667013895,4.859520410123781,-0.5611638000187493,Balanced
2,Downtown,4494288,216343,4456125.06,215695.56,0.0,0.0,0.0,0.0,0.0,-0.8491431790753153,-0.29926551818177727,4.813732453282923,-0.3691018935750725,Balanced
6,Palm Jumeirah,3508818,157922,3517966.763333333,169867.245,7.91166422198461,0.34764844204261725,0.0,7.564015779941993,0.0,0.2607363315319629,7.564015779941993,4.5007179055739,-0.6156623392907776,Rental Upside
3,Dubai Marina,1978576,102283,1976029.81,104380.755,2.050932217475049,0.0,0.0,2.050932217475049,0.0,-0.12868800591940588,2.050932217475049,5.16952596210608,-0.3688281452429747,Rental Upside
1,Business Bay,1451865,81620,1326515.18,85181.555,4.363581230090655,0.0,0.0,4.363581230090655,0.0,-8.6337104345101,4.363581230090655,5.621734803166961,-0.35366814000800784,Rental Upside
4,Jlt,765052,49071,771949.44,48671.68,1.2020864812674945,1.2020864812674945,0.0,0.0,0.0,0.9015648609506208,-0.8137596543783491,6.41407381459038,-0.5057546469054561,Undervalued
6,Palm Jumeirah,1788462,122346,1731862.3866666667,118850.84,0.0,0.0,0.0,0.0,0.0,-3.16470874602498,-2.8567832213558297,6.8408498475226205,-0.37214743546102724,Balanced
6,Palm Jumeirah,2503198,148639,2484190.7933333335,137337.295,0.0,0.0,0.0,0.0,0.0,-0.7593169484262351,-7.603458715411156,5.937964156251323,-0.44451997684904443,Balanced
7,The Springs,777125,35337,777623.58,35696.215,1.1020833882071974,0.08554265186852533,0.0,1.016540736338672,0.0,0.064156988901394,1.016540736338672,4.547144925205083,-0.39611686540779545,Rental Upside
4,Jlt,1233021,53946,1240402.9066666667,53863.355,0.7982461143988882,0.7982461143988882,0.0,0.0,0.0,0.5986845857991661,-0.15319949579208245,4.375107966530983,-0.5957364509963872,Undervalued
6,Palm Jumeirah,5168915,211677,5238397.65,213084.17,2.4570929675343134,1.7923206965743068,0.0,0.6647722709600066,0.0,1.3442405224307301,0.6647722709600065,4.0951921244593885,-0.34626588668447755,Undervalued
3,Dubai Marina,3298001,175746,3340723.4833333334,178757.085,3.4405235886584222,1.7272072116142836,0.0,1.7133163770441389,0.0,1.2954054087107127,1.7133163770441389,5.328864363594795,-0.31382217293743053,Undervalued
5,Jvc,2468460,139436,2482702.683333333,137694.34,0.7693154616418396,0.7693154616418396,0.0,0.0,0.0,0.5769865962313797,-1.2490748443730482,5.648704050298567,-0.4341133480487236,Undervalued
3,Dubai Marina,1358293,86488,1356039.74,88736.515,2.599799972250485,0.0,0.0,2.599799972250485,0.0,-0.16588909756584252,2.599799972250485,6.367403792848818,-0.6524972247639503,Rental Upside
5,Jvc,5175237,361796,5162344.02,360378.165,0.0,0.0,0.0,0.0,0.0,-0.24912830079087098,-0.3918879700162581,6.990906889868039,-0.24411210469880373,Balanced
5,Jvc,2312402,122930,2316803.5866666664,125127.935,2.0417524932814954,0.2537959326372281,0.0,1.7879565606442671,0.0,0.1903469494779211,1.7879565606442671,5.3161171803172635,-0.41287141459323984,Rental Upside
1,Business Bay,1281002,73018,1285628.7333333334,73000.985,0.4815744064238667,0.4815744064238667,0.0,0.0,0.0,0.3611808048179,-0.02330247336273168,5.700069164607081,-0.523074952572463,Undervalued
0,Arabian Ranches,1794877,99039,1810139.1733333333,97018.025,1.1337581597203847,1.1337581597203847,0.0,0.0,0.0,0.8503186197902887,-2.040585022062022,5.5178711410308345,-0.4232155125277607,Undervalued
2,Downtown,4805237,214428,4811320.933333334,213885.435,0.16881396507833935,0.16881396507833935,0.0,0.0,0.0,0.1266104738087545,-0.2530289887514701,4.462381356008039,-0.31622021096387753,Undervalued
4,Jlt,1863163,80046,1871647.7966666666,81361.695,2.2508702287361184,0.6071965910777628,0.0,1.6436736376583556,0.0,0.4553974433083221,1.6436736376583554,4.29624246509833,-0.5247245008521456,Rental Upside
7,The Springs,6318866,430613,6440763.006666667,426128.62,2.5721283252758083,2.5721283252758083,0.0,0.0,0.0,1.929096243956856,-1.0413944771755623,6.814719603169303,-0.4069320854174384,Undervalued
7,The Springs,5225239,292351,5290407.273333333,289745.605,1.6629101771442656,1.6629101771442656,0.0,0.0,0.0,1.2471826328581992,-0.8911873056702453,5.594978526341092,-0.33393419679326763,Undervalued
1,Business Bay,2202260,116306,2207120.93,116053.975,0.29429949233969754,0.29429949233969754,0.0,0.0,0.0,0.22072461925477316,-0.21669131429160504,5.281211119486346,-0.448847863469498,Undervalued
3,Dubai Marina,803197,49618,786163.1566666666,47739.225,0.0,0.0,0.0,0.0,0.0,-2.120755348106801,-3.78647869724697,6.177562914204112,-0.5438642898986175,Balanced
1,Business Bay,933605,65167,929839.5233333333,63626.69,0.0,0.0,0.0,0.0,0.0,-0.4033265317416556,-2.363634968619083,6.980146850113271,-0.5134611926794354,Balanced
4,Jlt,778839,51939,833092.0466666666,52564.86,10.492840147835476,9.287849678246149,0.0,1.204990469589327,0.0,6.965887258684611,1.204990469589327,6.668772365020241,-0.6017203143538754,Undervalued
1,Business Bay,954419,59101,972955.9666666667,58931.91,2.5896336468108414,2.5896336468108414,0.0,0.0,0.0,1.942225235108131,-0.2861034500262204,6.1923536727579815,-0.5893504322242334,Undervalued
7,The Springs,376734,21171,379786.85333333333,21717.865,3.6635482551067806,1.0804629025017944,0.0,2.583085352604986,0.0,0.8103471768763458,2.583085352604986,5.619614900699167,-0.6799115277339033,Rental Upside
2,Downtown,1912308,121605,1930327.68,121528.19,1.256400119645994,1.256400119645994,0.0,0.0,0.0,0.9423000897344954,-0.06316352123678932,6.3590697732792,-0.5433930976345931,Undervalued
2,Downtown,457646,20157,469233.37666666665,22612.64,15.558502738566393,3.375935888340668,0.0,12.182566850225724,0.0,2.5319519162555006,12.182566850225724,4.404496051533282,-0.6487504792949448,Rental Upside
1,Business Bay,1788551,91141,1861166.3266666667,91006.29,5.413344967829017,5.413344967829017,0.0,0.0,0.0,4.0600087258717625,-0.14780395211815364,5.095801014340659,-0.5498054997453699,Undervalued
1,Business Bay,2017232,90129,2051006.4533333334,90112.585,2.2323958991551036,2.2323958991551036,0.0,0.0,0.0,1.674296924366328,-0.018212783898627075,4.467954107410551,-0.45485400184407143,Undervalued
3,Dubai Marina,493371,30687,495421.39666666667,30132.035,0.5541189535303501,0.5541189535303501,0.0,0.0,0.0,0.41558921514776254,-1.8084693844298894,6.219862942896928,-0.5783510199506561,Undervalued
1,Business Bay,1958417,114643,1975357.2266666666,116140.14,2.459242744254497,1.1533278606593365,0.0,1.3059148835951602,0.0,0.8649958954945023,1.3059148835951602,5.853860541447506,-0.41857883964717457,Rental Upside
5,Jvc,593431,32365,623227.75,37294.215,21.924875656521678,6.694796867706607,0.0,15.230078788815069,0.0,5.021097650779955,15.230078788815069,5.453877535888756,-0.37851233925811734,Rental Upside
3,Dubai Marina,1176485,59298,1205201.2133333334,60358.645,5.043133405669065,3.2544643105899778,0.0,1.788669095079087,0.0,2.4408482329424834,1.7886690950790867,5.040268256713856,-0.6394463753426749,Undervalued
0,Arabian Ranches,1248830,53242,1253065.17,54817.665,3.411614618043811,0.45217470218790656,0.0,2.9594399158559046,0.0,0.3391310266409299,2.9594399158559046,4.263350496064317,-0.4647859879156835,Rental Upside
7,The Springs,2027211,93662,2014241.5866666667,93384.315,0.0,0.0,0.0,0.0,0.0,-0.6397663259193705,-0.2964756251201103,4.6202393337447365,-0.5048579897755946,Balanced
2,Downtown,2625986,114365,2755382.6666666665,114271.8,6.570061260375671,6.570061260375671,0.0,0.0,0.0,4.927545945281754,-0.0814934639094103,4.355126036467826,-0.3628844027835594,Undervalued
0,Arabian Ranches,1733363,120605,1715682.8666666667,123212.645,2.1621367273330327,0.0,0.0,2.1621367273330327,0.0,-1.0199902347825183,2.1621367273330327,6.957861682751969,-0.6391868360661848,Rental Upside
4,Jlt,6353967,377978,6121251.916666667,382052.97,1.078097137928655,0.0,0.0,1.078097137928655,0.0,-3.662516398548073,1.078097137928655,5.948693155000647,-0.44591171170639776,Rental Upside
2,Downtown,4128577,190265,4139292.8733333335,190773.625,0.6133960878788823,0.34607156681615403,0.0,0.2673245210627283,0.0,0.2595536751121155,0.2673245210627283,4.608488590620933,-0.357443889414621,Undervalued
1,Business Bay,1544775,96199,1548340.21,93221.905,0.3077220522945596,0.3077220522945596,0.0,0.0,0.0,0.23079153922091972,-3.0947255168972663,6.227379391820816,-0.4806568387256763,Undervalued
5,Jvc,1946377,88940,1939018.6633333333,88994.71,0.061513379806618404,0.0,0.0,0.061513379806618404,0.0,-0.3780530013798288,0.061513379806618404,4.569515566614279,-0.3579966196883486,Rental Upside
6,Palm Jumeirah,1085769,66969,1075796.4833333334,66669.985,0.0,0.0,0.0,0.0,0.0,-0.9184749856246223,-0.4464976332332862,6.167886539402027,-0.5364888988231206,Balanced
3,Dubai Marina,2263784,150488,2236147.3366666664,147148.57,0.0,0.0,0.0,0.0,0.0,-1.2208171509885024,-2.219067301047255,6.647630692680926,-0.3813335757574242,Balanced
3,Dubai Marina,1829202,116578,1818292.47,115483.375,0.0,0.0,0.0,0.0,0.0,-0.5964092538713619,-0.9389636123453825,6.37316163004414,-0.5601099291412637,Balanced
2,Downtown,1513988,104206,1517181.5333333334,100845.285,0.2812469084592869,0.2812469084592869,0.0,0.0,0.0,0.2109351813444652,-3.225068614091316,6.882881502363294,-0.4392013445566676,Undervalued
4,Jlt,5016137,236442,5111117.273333333,235786.565,2.52465920377463,2.52465920377463,0.0,0.0,0.0,1.8934944028309721,-0.2772075181228367,4.7136272394474075,-0.26513806972186227,Undervalued
6,Palm Jumeirah,1067460,63618,1076986.81,64272.89,2.219376128062102,1.1899662126293638,0.0,1.029409915432738,0.0,0.8924746594720229,1.029409915432738,5.959754932269125,-0.6425030388093713,Undervalued
5,Jvc,572592,34925,563180.8933333333,33234.91,0.0,0.0,0.0,0.0,0.0,-1.643597302558661,-4.839198282032918,6.0994565065526585,-0.46339131783070286,Balanced
2,Downtown,5478794,229823,5391134.69,229110.825,0.0,0.0,0.0,0.0,0.0,-1.5999745564443488,-0.30987977704580844,4.194773521326043,-0.2823417002254538,Balanced
6,Palm Jumeirah,2714327,147957,2670210.8366666664,147436.38,0.0,0.0,0.0,0.0,0.0,-1.6253076115491452,-0.35187250349763466,5.450964456382742,-0.3494028897060454,Balanced
4,Jlt,977145,44759,1021343.44,46338.415,9.559672302387014,6.030962992527543,0.0,3.5287093098594715,0.0,4.523222244395657,3.5287093098594715,4.580589370052551,-0.5928109717878729,Undervalued
3,Dubai Marina,2036991,123646,2043759.8366666667,123205.525,0.44306114045450173,0.44306114045450173,0.0,0.0,0.0,0.3322958553408763,-0.35623877844815505,6.070031728171602,-0.4704851254689879,Undervalued
4,Jlt,3737498,242992,3734420.0233333334,244717.965,0.7102970468163547,0.0,0.0,0.7102970468163547,0.0,-0.08235393481592679,0.7102970468163546,6.50146167302297,-0.5658983266992983,Rental Upside
6,Palm Jumeirah,2937868,163440,3064675.783333333,172249.085,11.144890779660184,5.75509330046293,0.0,5.389797479197254,0.0,4.316319975347198,5.389797479197254,5.5632179526105325,-0.6261620938923879,Undervalued
0,Arabian Ranches,506671,26188,517567.09,26093.055,2.867367581724637,2.867367581724637,0.0,0.0,0.0,2.1505256862934776,-0.36255155032839353,5.1686400050525885,-0.49481520242235977,Undervalued
3,Dubai Marina,4424510,200210,4452529.256666667,202013.33,1.7450841324051285,0.8443648876121673,0.0,0.9007192447929611,0.0,0.6332736657091255,0.9007192447929611,4.525020849766415,-0.4213085073670967,Rental Upside
0,Arabian Ranches,6312389,314484,6295935.37,316223.325,0.5530726523447971,0.0,0.0,0.5530726523447971,0.0,-0.26065614777542845,0.5530726523447971,4.982012356969762,-0.5150894631450791,Rental Upside
3,Dubai Marina,4248508,245685,4243166.726666667,240557.015,0.0,0.0,0.0,0.0,0.0,-0.1257211551286577,-2.0872194069641967,5.782853651211202,-0.35058167997046163,Balanced
3,Dubai Marina,471927,25122,480507.29333333333,25315.51,3.1944676318287164,2.4241866032481956,0.0,0.7702810285805207,0.0,1.8181399524361468,0.7702810285805207,5.323280931160963,-0.5827981630491117,Undervalued
3,Dubai Marina,587163,35893,598762.56,37014.42,5.758376976399117,2.6340351827346193,0.0,3.124341793664498,0.0,1.9755263870509645,3.124341793664498,6.1129533025752645,-0.6448434577844804,Rental Upside
4,Jlt,576671,29847,586267.9066666666,30765.415,5.295997706726915,2.2189212836358148,0.0,3.0770764230911007,0.0,1.6641909627268612,3.0770764230911007,5.175741453965952,-0.6642119902582249,Rental Upside
6,Palm Jumeirah,5609842,343919,5577200.67,346899.06,0.8665005422788499,0.0,0.0,0.8665005422788499,0.0,-0.5818582769354301,0.8665005422788499,6.130636121302525,-0.35170589344773906,Rental Upside
6,Palm Jumeirah,926869,46846,929608.26,47695.755,2.2079849765443242,0.39405209006522807,0.0,1.813932886479096,0.0,0.29553906754892106,1.813932886479096,5.05422017566668,-0.5282309944544052,Rental Upside
6,Palm Jumeirah,3786800,211994,3777113.6166666667,212739.94,0.3518684491070513,0.0,0.0,0.3518684491070513,0.0,-0.25579336995176144,0.3518684491070513,5.598235977606422,-0.30456130118307245,Rental Upside
7,The Springs,1180916,66527,1204541.7366666666,65465.04,2.667504058055112,2.667504058055112,0.0,0.0,0.0,2.000628043541334,-1.5962842154313273,5.633508225817924,-0.4192297293779055,Undervalued
1,Business Bay,1393769,89789,1408929.8066666666,91077.88,2.885795636001529,1.4503414044141354,0.0,1.4354542315873937,0.0,1.0877560533106017,1.4354542315873935,6.442172268144865,-0.6563070882212438,Undervalued
7,The Springs,1827292,89071,1857696.4666666666,88914.905,2.2185446490702496,2.2185446490702496,0.0,0.0,0.0,1.6639084868026872,-0.1752478359960045,4.874480925872822,-0.5360428822129155,Undervalued
6,Palm Jumeirah,1346121,90233,1367557.3333333333,92314.855,4.430468725559864,2.1232695855556574,0.0,2.307199140004207,0.0,1.5924521891667431,2.307199140004207,6.7031864148913805,-0.672494964027049,Rental Upside
5,Jvc,1554119,87580,1552335.34,87658.25,0.08934688284996575,0.0,0.0,0.08934688284996575,0.0,-0.1147698470966455,0.08934688284996575,5.6353471001898825,-0.5609913107459532,Rental Upside
2,Downtown,639929,42585,628946.92,42455.985,0.0,0.0,0.0,0.0,0.0,-1.7161403843238794,-0.3029587883057401,6.654644499624177,-0.6439914150244909,Balanced
7,The Springs,2048473,119092,2030286.28,122352.205,2.7375516407483307,0.0,0.0,2.7375516407483307,0.0,-0.8878183896004473,2.7375516407483307,5.813696348450772,-0.5694902052641011,Rental Upside
6,Palm Jumeirah,4023809,170617,3943833.5,169530.975,0.0,0.0,0.0,0.0,0.0,-1.9875570634689668,-0.63652801303504,4.240186350793489,-0.23062230066352607,Balanced
4,Jlt,749548,37008,739165.3466666667,37054.605,0.12593223086900995,0.0,0.0,0.12593223086900995,0.0,-1.385188584764861,0.12593223086900995,4.937375591689925,-0.4154660253653977,Rental Upside
5,Jvc,4328173,250727,4306399.32,254509.44,1.508589023120766,0.0,0.0,1.508589023120766,0.0,-0.5030686157877632,1.508589023120766,5.792906152318773,-0.3470884079546296,Rental Upside
4,Jlt,4215953,267767,4368312.92,273152.955,6.829953957808382,4.818520510072098,0.0,2.0114334477362843,0.0,3.6138903825540734,2.0114334477362843,6.3512804815423705,-0.6170609658749076,Undervalued
4,Jlt,1312615,62792,1286671.62,64489.595,2.7035211491909816,0.0,0.0,2.7035211491909816,0.0,-1.9764653001832135,2.7035211491909816,4.783733234802284,-0.41206260601171996,Rental Upside
1,Business Bay,1557179,92071,1567379.38,94703.105,3.732184226203848,0.8734067609867919,0.0,2.858777465217056,0.0,0.655055070740094,2.8587774652170563,5.912679274508583,-0.5405109579832728,Rental Upside
1,Business Bay,980943,59352,960000.8966666666,59436.615,0.14256469874645836,0.0,0.0,0.14256469874645836,0.0,-2.1348950278796415,0.14256469874645836,6.050504463562103,-0.6126647866160482,Rental Upside
7,The Springs,542190,30329,555845.64,31101.575,5.905458275635753,3.358143824120699,0.0,2.547314451515054,0.0,2.518607868090524,2.547314451515054,5.59379553293126,-0.6602831714116855,Undervalued
0,Arabian Ranches,4157760,257903,4156972.55,254601.605,0.0,0.0,0.0,0.0,0.0,-0.01893928461479706,-1.280091739917717,6.202931386130993,-0.3234884102815383,Balanced
1,Business Bay,2230890,112761,2223334.0233333334,114746.24,1.7605732478427873,0.0,0.0,1.7605732478427873,0.0,-0.3386978590009623,1.7605732478427873,5.054529806489787,-0.4548049047418231,Rental Upside
4,Jlt,649636,28517,647140.3366666667,31032.13,8.81975663639233,0.0,0.0,8.81975663639233,0.0,-0.3841633365966988,8.81975663639233,4.389688995068007,-0.39508329653521035,Rental Upside
2,Downtown,3473174,145427,3441624.5966666667,146783.34,0.9326603725580508,0.0,0.0,0.9326603725580508,0.0,-0.9083738198354969,0.9326603725580508,4.187149851979774,-0.5295322656150411,Rental Upside
